time_period,geographic_level,country_name,region_name,la_name,school_type,attendance_perc,authorised_absence_perc,unauthorised_absence_perc,pa_perc
202526,Local authority,England,East of England,Essex,Secondary,91.7325561631117,5.01397289533754,3.25347094155077,
202526,Local authority,England,South West,Dorset,Secondary,91.6278855158477,5.82350020147458,2.54861428267769,
202526,Local authority,England,Yorkshire and The Humber,Sheffield,Secondary,90.8134830532965,4.51065492312672,4.67586202357683,
202526,Local authority,England,London,Hillingdon,Secondary,92.3800823580294,5.03103425428316,2.58888338768741,
202526,Local authority,England,London,Greenwich,Secondary,92.6988664945169,3.86552437803318,3.4356091274499,
202526,Local authority,England,East Midlands,Derbyshire,Secondary,91.8217860840923,5.41172264508347,2.76649127082428,
202526,Local authority,England,East Midlands,Nottingham,Secondary,91.6903145777619,3.83162936600449,4.47805605623359,
202526,Local authority,England,North West,St. Helens,Secondary,91.2289382100855,4.94227414882566,3.82878764108881,
202526,Local authority,England,London,Hackney,Secondary,92.6011096659639,4.17064854228609,3.22824179175002,
202526,Local authority,England,South East,West Berkshire,Secondary,91.6962175210075,6.14651697674948,2.15726550224307,
202526,Local authority,England,East Midlands,Leicester,Secondary,92.5752488936256,4.07618143240556,3.34856967396885,
202526,Local authority,England,West Midlands,Birmingham,Secondary,92.6578961919414,4.31896317867694,3.02314062938168,
202526,Local authority,England,London,Haringey,Secondary,92.9788667599387,4.525449471669,2.4956837683923,
202526,Local authority,England,North West,Trafford,Secondary,94.0305753562725,4.7114070586045,1.25801758512302,
202526,Local authority,England,North West,Warrington,Secondary,92.7026490620369,4.72995915104432,2.56739178691879,
202526,Local authority,England,London,Sutton,Secondary,94.0466300778404,4.21872304140697,1.73464688075265,
202526,Local authority,England,North West,Cheshire West and Chester,Secondary,91.0212683143547,6.02220240642577,2.95652927921948,
202526,Local authority,England,South West,South Gloucestershire,Secondary,91.2843146398207,6.07499250125399,2.64069285892527,
202526,Local authority,England,North West,Wigan,Secondary,91.9991522722608,5.16067372899842,2.8401739987408,
202526,Local authority,England,North East,Northumberland,Secondary,91.3304255462266,5.62530808856084,3.04426636521257,
202526,Local authority,England,South West,North Somerset,Secondary,91.1389612125525,6.17364833191196,2.68739045553554,
202526,Local authority,England,East Midlands,Lincolnshire,Secondary,92.104272358603,5.64435263578554,2.25137500561146,
202526,Local authority,England,North West,Rochdale,Secondary,91.6272739090702,4.21231408224522,4.16041200868462,
202526,Local authority,England,London,Bexley,Secondary,93.2584561344736,4.60190982904623,2.13963403648015,
202526,Local authority,England,East Midlands,West Northamptonshire,Secondary,92.2033751305355,5.07267326048497,2.72395160897957,
202526,Local authority,England,South East,Surrey,Secondary,92.9996777210951,5.05442583261934,1.94589644628554,
202526,Local authority,England,North West,Tameside,Secondary,91.3356580058171,4.20187250114376,4.46246949303916,
202526,Local authority,England,North East,Sunderland,Secondary,90.4351947199413,4.61246471728755,4.95234056277117,
